State,County,Working Link,Link Type,Search Process,Update Time,Data Type,Person Crawling,Notes (WRITE A NOTE IF HISTORY EXISTS FOR THE STATE),Crawl Status,Working,Extra Link 1,Extra Link 2,Update,Extra Notes
Kentucky,pulaski,https://omsweb.public-safety-cloud.com/jtclientweb/(S(yqicxcbx1bwuomvgz23qq0sj))/jailtracker/index/Pulaski_County_KY,OMS WEB,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.jailtracker.com/pcdc/pulaski_inmatelist.html,,Working - Only name and book date,
Kentucky,rock castle,https://omsweb.public-safety-cloud.com/jtclientweb/(S(rd2br3lnfwg3nmnavy3ndr1f))/jailtracker/index/ROCKCASTLE_COUNTY_KY,OMS WEB,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.rockcastlecountydetention.com/Rockcastle_inmate_list.html,,Working - Only name and book date,
Kentucky,rowan,https://omsweb.public-safety-cloud.com/jtclientweb/(S(upuoeq3ymwa0ky4hzk2wxqdf))/jailtracker/index/ROWAN_COUNTY_KY,OMS WEB,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.rowancountydc.org/rowan_inmatelist.html,,Working - Only name and book date,
Kentucky,russell 1,https://omsweb.public-safety-cloud.com/jtclientweb/(S(kl1gu5q5lqb2adr3kqws0jxj))/jailtracker/index/Russell_County_Ky,OMS WEB,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.russellcountydetention.com/RussellCoDC_inmatelist.html,,Working - Only name and book date,
Kentucky,russell 2,https://omsweb.public-safety-cloud.com/jtclientweb/(S(kl1gu5q5lqb2adr3kqws0jxj))/jailtracker/index/Russell_County_Ky,OMS WEB,Manual,Day,html,Matthew,Duplicate,Inactive,No,,,Not Working - Duplicate,
Kentucky,scott,https://omsweb.public-safety-cloud.com/jtclientweb/(S(kg1vhi5rnmlvukrozq24dlbb))/jailtracker/index/Scott_County_KY,OMS WEB,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.scottjailky.com/InmateRoster/Scott_Inmatelist.html,,Working - Only name and book date,
Kentucky,shelby,https://omsweb.public-safety-cloud.com/jtclientweb/(S(e1wflm1oqctpgvcdeqovoyph))/jailtracker/index/Shelby_County_KY,OMS WEB,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.shelbycountydetention.com/SCDC_inmatelist.html,,Working - Only name and book date,
Kentucky,simpson,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y107&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL,Manual,Andrea,html,Matthew,Grab HTML,Active,Yes,http://www.simpsoncojail.org,https://omsweb.public-safety-cloud.com/jtclientweb/(S(awql410mof0uw0zh3ddlswxd))/jailtracker/index/SIMPSON_COUNTY_KY,Working - Sufficient information (Just missing dates),
Kentucky,taylor,https://omsweb.public-safety-cloud.com/jtclientweb/(S(py0pxk5ptmvnpbsvn4ibql3o))/jailtracker/index/Taylor_County_Ky,OMS WEB,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.taylorcountydetention.com/Taylor_inmatelist.html,,Working - Only name and book date,
Kentucky,todd,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y110&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL,Manual,Day,html,Matthew,Grab HTML,Active,Yes,http://inmates.bluhorse.com/inmates.aspx?ID=TCDC,,Working - Sufficient information (Just missing dates),
Kentucky,trimble,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y112&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL - CLOSED,Manual,Day,html,Matthew,Closed,Inactive,No,http://www.carrolldetention.com/Carroll_Inmatelist.html,,Not Working - Jail is closed,Jail is closed according to KOOL Website (Government website)
Kentucky,union,https://omsweb.public-safety-cloud.com/jtclientweb/(S(zdmk1qdiqudhmkbydcrawmi5))/jailtracker/index/UNION_COUNTY_KY,OMS WEB,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.unioncojail.com/Union_Inmatelist.html,,Working - Only name and book date,
Kentucky,webster,https://omsweb.public-safety-cloud.com/jtclientweb/(S(iba0mdhorzzdgwej1opbzjze))/jailtracker/index/Webster_County_Ky,OMS WEB,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.webstercountydetention.com/Webster_Inmatelist.html,,Working - Only name and book date,
Kentucky,whitley,https://omsweb.public-safety-cloud.com/jtclientweb/(S(d3ogoffblfatzp5tzcg2qtt4))/jailtracker/index/Whitley_County_ky,OMS WEB,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.whitleycountydetention.com/whitleycountydetention_inmatelist.html,,Working - Only name and book date,
Kentucky,woodford,https://omsweb.public-safety-cloud.com/jtclientweb/(S(h42uzxe2wv5lllzx1qotxigw))/jailtracker/index/Woodford_County_Ky,OMS WEB,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.woodfordcountydetention.com/InmateRoster/WCDC_inmatelist.html,,Working - Only name and book date,
Louisiana,acadia,http://jades.apso.org:8888/,Direct,Manual,Day,html,,Captcha present,Inactive,,,,,
Louisiana,acadia parish,http://www.acadia.lavns.org,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,allen,http://allenparishso.org/roster.php,Direct,Manual,Day,php,,,Inactive,,,,,
Louisiana,ascension parish,http://206.124.223.114/newworld.aegis.webportal/Corrections/InmateInquiry.aspx,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,assumption 1,https://assumption-so-la.zuercherportal.com/#/inmates,Direct,Manual,Day,html,,Duplicate,Inactive,,,,,
Louisiana,assumption parish 2,https://assumption-so-la.zuercherportal.com,Direct,Manual,Day,html,,Duplicate,Inactive,,,,,
Louisiana,avoyelles,http://www.avoyelles.lavns.org/,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,baton rouge,http://www.ebrso.org/parishprisoninmatelist/prisoninmatelistapp.aspx,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,caddo,https://www.caddosheriff.org/inmates/?sortOrder=ASC&sortField=lastName&,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,calcasieu,http://104.243.161.97:1080/,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,caldwell,http://www.caldwell.lavns.org/,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,concorida,http://www.concordia.lavns.org/,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,desoto,http://www.desoto.lavns.org/,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,east baton,http://www.ebrso.org/ParishPrisonInmateList/PrisonInmateListApp.aspx,Direct,Manual,Day,html,,Duplicate,Inactive,,,,,
Louisiana,east baton,http://www.ebrso.org/ParishPrisonInmateList/PrisonInmateListApp.aspx,Direct,Manual,Day,html,,Duplicate,Inactive,,,,,
Louisiana,east feliciana,http://www.eastfeliciana.lavns.org/,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,iberia,http://jades.iberiaso.org:8888/,Direct,Manual,Day,html,,Captcha present,Inactive,,,,,
Louisiana,iberville,http://64.56.7.66:9999/,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,jackson,http://www.jackson.lavns.org/,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,jefferson davis,http://www.jdpso.org/roster.php,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,lafayette,http://jades.lafayettesheriff.com:8888/index.php?nav=view,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,lafourche,https://lafourche-so-la.zuercherportal.com/#/inmates,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,lincoln,http://lincolnparishsheriff.org/inmates/,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,madison,http://www.madison.lavns.org/,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,morehouse,http://www.morehouse.lavns.org/,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,natchitoches,https://npsheriff.org/inmate-listing/,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,ouchita,http://www.opso.net:8080/OPSO?Name=&SubjectNumber=&BookingNumber=&BookingFromDate=06%2F01%2F2018&BookingToDate=06%2F03%2F2018,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,plaquemines,http://plaquemines.lavns.org/,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,pointe coupee,http://www.pointecoupee.lavns.org/,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,rapides,http://12.189.45.22/NewWorld.InmateInquiry/LA0400000,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,red river,http://www.redriver.lavns.org/,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,richland,http://www.richland.lavns.org/,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,sabine,http://www.sabine.lavns.org/,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,st martin,http://www.calcasieu.lavns.org/,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,st. bernard,http://www.stbernard.lavns.org/,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,st. charles,https://stcharles-so-la.zuercherportal.com/#/inmates,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,st. james,https://stjames-so-la.zuercherportal.com/#/inmates,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,st. john the baptist,http://www.stjohn.lavns.org/,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,st. mary,https://www.stmaryso.com/roster.php,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,st. tammany,https://www.stpso.com/site/inmates/current,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,tangipahoa,https://vinelink.com/#/search,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,tangipahoa,https://vinelink.com/#/search,Direct,Manual,Day,html,,Duplicate,Inactive,,,,,
Louisiana,tensas,http://www.tensas.lavns.org/,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,terrebone,https://terrebonne-911-la.zuercherportal.com/#/inmates,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,vermillion,http://www.vermilionsheriff.net/prisoners.aspx,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,washington,http://wpso.la.gov/roster.php,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,webster,http://www.webster.lavns.org/,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,west baton,http://www.westbatonrouge.lavns.org/,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,west felicia,http://www.westfeliciana.lavns.org/,Direct,Manual,Day,html,,,Inactive,,,,,
Louisiana,winn,http://www.winn.lavns.org/,Direct,Manual,Day,html,,,Inactive,,,,,
Maine,cumberland,http://list.cumberlandcounty.org/inmatelist.xml,Direct,Manual,Day,html,,,Inactive,,,,,
Maine,franklin,https://www.franklincounty.maine.gov/dispatch-log-jail-bookings,Direct,Manual,Day,html,,Change the month and year in the link,Inactive,,,,,
Maine,penobscot,http://nebula.wsimg.com/d676120f4b2cfaa88dfffce56b49990a?AccessKeyId=D5FAF010023503A54125&disposition=0&alloworigin=1,Direct,Manual,Day,html,,,Inactive,,,,,
Maine,somerset,https://somersetcounty-me.org/jail-inmates,Direct,Manual,Day,html,,,Inactive,,,,,
Maryland,garrett,https://www.garrettcounty.org/sheriffs-office/arrests,Direct,Manual,Day,html,,,Inactive,,,,,
Michigan,isabella,https://omsweb.public-safety-cloud.com/jtclientweb/(S(3ktx5vz1t4043nfa2e5yslzb))/jailtracker/index/Isabella_County_MI,http://www.isabellacounty.org/inmate-information-services-2/1594-inmate-search,Andrea,,Inactive,,,,,,,,
Michigan,muskegon,https://muskegon.policetocitizen.com/Inmates/Catalog,Direct,Manual,Day,html,,,Inactive,,,,,
Michigan,oakland,https://www.oakgov.com/sheriff/Pages/Inmates-Current.aspx,Direct,Manual,Day,html,,,Inactive,,,,,
Michigan,ottawa,https://www.miottawa.org/InmateLookup/,Direct,Manual,Day,html,,,Inactive,,,,,
Michigan,saginaw,http://www.saginawcounty.com/Docs/Sheriff/inmate.pdf,Direct,Direct,Day,pdf,,,Inactive,,,,,
Michigan,van buren,https://jamin.vbco.org:8443/TDT_Viewer/actions/Navigation.do?direction=inmateInformation&operation=viewAll,Direct,Manual,Day,html,,,Inactive,,,,,
Minnesota,aitkin,https://www.co.aitkin.mn.us/departments/public-safety/inmates/Current-Inmate-Roster.pdf,Direct,Direct,Day,pdf,,,Inactive,,,,,
Minnesota,becker,http://www.co.becker.mn.us/dept/sheriff/incustody.aspx,Direct,Manual,Day,html,,,Inactive,,,,,
Minnesota,beltrami,http://www.co.beltrami.mn.us/departments/lawEnforcement/letg/custody.html,Direct,Manual,Day,html,,,Inactive,,,,,
Minnesota,blue earth,http://136.234.48.147/jailrosters/custodylist.rpt.pdf,Direct,Direct,Day,pdf,,,Inactive,,,,,
Minnesota,brown,https://www.co.brown.mn.us/images/roster_internet.pdf,Direct,Direct,Day,pdf,,,Inactive,,,,,
Minnesota,carlton,https://jailroster.co.carlton.mn.us/CCJ_Jail_Roster.pdf,Direct,Direct,Day,pdf,,,Inactive,,,,,
Minnesota,carver,https://www.co.carver.mn.us/departments/county-sheriff/jail-services/daily-inmate-roster,Direct,Manual,Day,pdf,,,Inactive,,,,,
Minnesota,chippewa,http://www.co.chippewa.mn.us/LETG/custody.html,Direct,Manual,Day,html,,,Inactive,,,,,
Minnesota,clay,https://gis.claycountymn.gov/InmateRoster/roster.aspx,Direct,Manual,Day,html,,,Inactive,,,,,
Minnesota,clearwater,https://www.co.clearwater.mn.us/?SEC=BE9C6A57-2C65-48DA-9F9D-B2B76D6339BA,Direct,Manual,Day,html,,,Inactive,,,,,
Minnesota,cook,https://www.co.cook.mn.us/index.php/sheriffdivisions/jail,Direct,Manual,Day,html,,,Inactive,,,,,
Minnesota,cottonwood,http://www.co.cottonwood.mn.us/county-departments/sheriff/jail-roster/,Direct,Manual,Day,html,,,Inactive,,,,,
Minnesota,crow wing,https://www3.crowwing.us/Sheriff/Jail/custody2.html,Direct,Manual,Day,html,,,Inactive,,,,,
Minnesota,dodge,http://www.co.dodge.mn.us/departments/active_warrants.php,Direct,Manual,Day,html,,,Inactive,,,,,
Minnesota,douglas,http://www.co.douglas.mn.us/dc/inmate-roster.aspx,Direct,Manual,Day,html,,,Inactive,,,,,
Minnesota,faribault,http://www.bevcommasp.com/fcjail/custodylistFar.rpt.html,Direct,Manual,Day,html,,,Inactive,,,,,
Minnesota,fillmore,http://www.co.fillmore.mn.us/sheriff/jail/308-current-inmate-jail-roster,Direct,Manual,Day,html,,downloads,Inactive,,,,,
Minnesota,goodhue,http://wwso.co.goodhue.mn.us/cis_reports/jail%20roster%20internet.pdf,Direct,Manual,Day,pdf,,,Inactive,,,,,
Minnesota,houston,http://www.co.houston.mn.us/InCustody/custody.html,Direct,Manual,Day,html,,,Inactive,,,,,
Minnesota,isanti,https://sheriff.co.isanti.mn.us/letg/custody.html,Direct,Manual,Day,html,,,Inactive,,,,,
Minnesota,kandiyohi,http://www2.kcmn.us/LETG/custody/custody.html,Direct,Manual,Day,html,,,Inactive,,,,,
Minnesota,koochiching,http://www.parcelinfo.com/pidatafiles/koochiching/JRR/KCJ_Jail_Roster.pdf,Direct,Manual,Day,pdf,,,Inactive,,,,,
Minnesota,la qui parle,http://www.lqpco.com/sheriff/custody.html,Direct,Manual,Day,html,,,Inactive,,,,,
Minnesota,lac qui parle,http://www.lqpco.com/sheriff/custody.html,Direct,Manual,Day,html,,Duplicate,Inactive,,,,,
Minnesota,le sueur,http://lesueurcounty.firstcloudit.com/custody.html,Direct,Manual,Day,html,,,Inactive,,,,,
Minnesota,lyon,http://jail.lyonco.org/custodylistLyon.rpt.html,Direct,Manual,Day,html,,,Inactive,,,,,
Minnesota,martin,http://www.bevcommasp.com/mcjail/custodylistMAR.rpt.pdf,Direct,Direct,Day,pdf,,,Inactive,,,,,
Minnesota,mcleod,https://www.co.mcleod.mn.us/ftp/Sheriff/In%20Custody/custody.html,Direct,Manual,Day,html,,,Inactive,,,,,
Minnesota,meeker,http://www.co.meeker.mn.us/DocumentCenter/View/721,Direct,Direct,Day,pdf,,,Inactive,,,,,
Minnesota,mille lacs,http://136.234.73.241/,Direct,Manual,Day,html,,,Inactive,,,,,
Minnesota,morrison,http://136.234.70.26/,Direct,Manual,Day,html,,,Inactive,,,,,
Minnesota,mower,http://www.co.mower.mn.us/ftp-dump/custody.html,Direct,Manual,Day,html,,,Inactive,,,,,
Minnesota,nicollet,http://roster.co.nicollet.mn.us,Direct,Manual,Day,html,,,Inactive,,,,,
Minnesota,norman,https://www.communitycorrections-tccc.org/?SEC=7AA2A95C-63E9-415B-9B67-C9E68D3D1F20,Direct,Manual,Day,html,,,Inactive,,,,,
Minnesota,olmsted,https://www.co.olmsted.mn.us/sheriff/divisions/lec/hottopics/Pages/incustody.aspx,Direct,Manual,Day,html,,,Inactive,,,,,
